"origin","model","h","forecast","actual","error"
119,"RW + drift",12,76.0359083133961,61.6286359266801,-14.4072723867159
119,"AR(1)",1,73.4828543398817,78.2633343651181,4.78048002523637
119,"AR(1)",6,74.6352554961675,69.35,-5.28525549616751
119,"AR(1)",12,76.1040377951493,61.6286359266801,-14.4754018684692
119,"MA(1)",1,74.0817569533467,78.2633343651181,4.18157741177143
119,"MA(1)",6,75.7057077078981,69.35,-6.35570770789811
119,"MA(1)",12,77.6466414730033,61.6286359266801,-16.0180055463232
119,"MA(2)",1,73.8233994271815,78.2633343651181,4.43993493793664
119,"MA(2)",6,75.5762688752785,69.35,-6.22626887527846
119,"MA(2)",12,77.6078307748875,61.6286359266801,-15.9791948482073
119,"ARMA(1,1)",1,73.9947350597381,78.2633343651181,4.26859930537998
119,"ARMA(1,1)",6,75.669074211012,69.35,-6.31907421101204
119,"ARMA(1,1)",12,77.6477686724986,61.6286359266801,-16.0191327458185
119,"Auto-ARIMA",1,72.8256171623472,78.2633343651181,5.43771720277091
119,"Auto-ARIMA",6,72.7855983961198,69.35,-3.43559839611981
119,"Auto-ARIMA",12,74.8741140239016,61.6286359266801,-13.2454780972214
120,"Naive RW",1,78.2633343651181,74.9405260587993,-3.32280830631876
120,"Naive RW",6,78.2633343651181,69.5530435313349,-8.71029083378318
120,"Naive RW",12,78.2633343651181,64.7654991149902,-13.4978352501279
120,"Naive RW (bias-c)",1,78.6140202589733,74.9405260587993,-3.67349420017401
120,"Naive RW (bias-c)",6,80.3911615621787,69.5530435313349,-10.8381180308437
120,"Naive RW (bias-c)",12,82.5768402246449,64.7654991149902,-17.8113411096547
120,"RW + drift",1,78.5603036058125,74.9405260587993,-3.61977754701321
120,"RW + drift",6,80.0621382599763,69.5530435313349,-10.5090947286414
120,"RW + drift",12,81.902285850173,64.7654991149902,-17.1367867351827
120,"AR(1)",1,80.569580744241,74.9405260587993,-5.62905468544163
120,"AR(1)",6,83.0251800019001,69.5530435313349,-13.4721364705652
120,"AR(1)",12,84.9371181299497,64.7654991149902,-20.1716190149595
120,"MA(1)",1,80.7668130961499,74.9405260587993,-5.82628703735058
120,"MA(1)",6,82.8211364840665,69.5530435313349,-13.2680929527316
120,"MA(1)",12,85.2947447735833,64.7654991149902,-20.5292456585931
120,"MA(2)",1,81.0867153690531,74.9405260587993,-6.14618931025373
120,"MA(2)",6,83.5491344219586,69.5530435313349,-13.9960908906236
120,"MA(2)",12,86.1782700163269,64.7654991149902,-21.4127709013367
120,"ARMA(1,1)",1,80.8890948352176,74.9405260587993,-5.94856877641824
120,"ARMA(1,1)",6,83.1102170494893,69.5530435313349,-13.5571735181544
120,"ARMA(1,1)",12,85.6467526291363,64.7654991149902,-20.881253514146
120,"Auto-ARIMA",1,80.7092415450199,74.9405260587993,-5.76871548622054
120,"Auto-ARIMA",6,78.8560242856303,69.5530435313349,-9.30298075429533
120,"Auto-ARIMA",12,80.0608513353883,64.7654991149902,-15.2953522203981
121,"Naive RW",1,74.9405260587994,71.4671423775809,-3.47338368121845
121,"Naive RW",6,74.9405260587994,67.2614284697033,-7.67909758909606
121,"Naive RW",12,74.9405260587994,69.406842683491,-5.53368337530841
121,"Naive RW (bias-c)",1,75.2741270831297,71.4671423775809,-3.80698470554881
121,"Naive RW (bias-c)",6,76.9645404542706,67.2614284697033,-9.70311198456726
121,"Naive RW (bias-c)",12,79.0432199887329,69.406842683491,-9.63637730524192
121,"RW + drift",1,75.1955663221061,71.4671423775809,-3.7284239445252
121,"RW + drift",6,76.4838462986327,67.2614284697033,-9.22241782892939
121,"RW + drift",12,78.0589495734665,69.406842683491,-8.6521068899756
121,"AR(1)",1,74.3364466908061,71.4671423775809,-2.86930431322519
121,"AR(1)",6,75.0782274321411,67.2614284697033,-7.81679896243782
121,"AR(1)",12,76.6221430048582,69.406842683491,-7.21530032136722
121,"MA(1)",1,73.5167116555777,71.4671423775809,-2.04956927799677
121,"MA(1)",6,75.0781138791052,67.2614284697033,-7.81668540940188
121,"MA(1)",12,76.9417790104161,69.406842683491,-7.53493632692513
121,"MA(2)",1,73.5105161561442,71.4671423775809,-2.04337377856331
121,"MA(2)",6,74.8765738188279,67.2614284697033,-7.61514534912459
121,"MA(2)",12,76.7952874179785,69.406842683491,-7.38844473448758
121,"ARMA(1,1)",1,73.515665773007,71.4671423775809,-2.0485233954261
121,"ARMA(1,1)",6,75.0007890911656,67.2614284697033,-7.73936062146234
121,"ARMA(1,1)",12,76.8879019200051,69.406842683491,-7.4810592365142
121,"Auto-ARIMA",1,71.7898941450701,71.4671423775809,-0.322751767489152
121,"Auto-ARIMA",6,73.142304473246,67.2614284697033,-5.88087600354267
121,"Auto-ARIMA",12,74.0542339014083,69.406842683491,-4.64739121791739
122,"Naive RW",1,71.4671423775809,66.4566670372373,-5.01047534034367
122,"Naive RW",6,71.4671423775809,67.5485705421085,-3.91857183547248
122,"Naive RW",12,71.4671423775809,96.3988893296983,24.9317469521174
122,"Naive RW (bias-c)",1,71.7833306085371,66.4566670372373,-5.3266635712998
122,"Naive RW (bias-c)",6,73.3853793744003,67.5485705421085,-5.83680883229187
122,"Naive RW (bias-c)",12,75.3551034330155,96.3988893296983,21.0437858966829
122,"RW + drift",1,71.6804763835702,66.4566670372373,-5.22380934633294
122,"RW + drift",6,72.7567367529094,67.5485705421085,-5.20816621080091
122,"RW + drift",12,74.0696013136343,96.3988893296983,22.3292880160641
122,"AR(1)",1,70.7694228566032,66.4566670372373,-4.31275581936596
122,"AR(1)",6,71.2789363680089,67.5485705421085,-3.73036582590045
122,"AR(1)",12,72.562775124187,96.3988893296983,23.8361142055114
122,"MA(1)",1,71.3495550822882,66.4566670372373,-4.89288804505094
122,"MA(1)",6,72.7671605523457,67.5485705421085,-5.21859001023725
122,"MA(1)",12,74.4533643937524,96.3988893296983,21.9455249359459
122,"MA(2)",1,71.0828924067213,66.4566670372373,-4.62622536948403
122,"MA(2)",6,72.4662095692242,67.5485705421085,-4.91763902711578
122,"MA(2)",12,74.1988653143355,96.3988893296983,22.2000240153628
122,"ARMA(1,1)",1,71.2485768085266,66.4566670372373,-4.79190977128937
122,"ARMA(1,1)",6,72.6470225998432,67.5485705421085,-5.09845205773476
122,"ARMA(1,1)",12,74.3529846898127,96.3988893296983,22.0459046398856
122,"Auto-ARIMA",1,70.1894061763485,66.4566670372373,-3.73273913911126
122,"Auto-ARIMA",6,73.7191701097826,67.5485705421085,-6.17059956767419
122,"Auto-ARIMA",12,74.2819284482643,96.3988893296983,22.116960881434
123,"Naive RW",1,66.4566670372373,63.9704762413388,-2.48619079589844
123,"Naive RW",6,66.4566670372373,63.95391298377,-2.50275405346731
123,"Naive RW (bias-c)",1,66.7497256541365,63.9704762413388,-2.77924941279763
123,"Naive RW (bias-c)",6,68.2345179095079,63.95391298377,-4.28060492573799
123,"RW + drift",1,66.6140515828888,63.9704762413388,-2.64357534154995
123,"RW + drift",6,67.4065828338996,63.95391298377,-3.45266985012965
123,"AR(1)",1,65.2247272839331,63.9704762413388,-1.25425104259426
123,"AR(1)",6,65.2208137106314,63.95391298377,-1.26690072686142
123,"MA(1)",1,65.2120325406484,63.9704762413388,-1.24155629930957
123,"MA(1)",6,66.256520230216,63.95391298377,-2.30260724644603
123,"MA(2)",1,65.1324082112452,63.9704762413388,-1.16193196990638
123,"MA(2)",6,66.0067983762686,63.95391298377,-2.05288539249865
123,"ARMA(1,1)",1,65.1683291825505,63.9704762413388,-1.19785294121166
123,"ARMA(1,1)",6,66.1316504091324,63.95391298377,-2.17773742536248
123,"Auto-ARIMA",1,66.7133877478493,63.9704762413388,-2.7429115065105
123,"Auto-ARIMA",6,68.8294940788464,63.95391298377,-4.87558109507646
124,"Naive RW",1,63.9704762413388,69.35,5.3795237586612
124,"Naive RW",6,63.9704762413388,63.6794736761796,-0.291002565159211
124,"Naive RW (bias-c)",1,64.2506680369259,69.35,5.09933196307412
124,"Naive RW (bias-c)",6,65.6701435495983,63.6794736761796,-1.99066987341875
124,"RW + drift",1,64.1010364440614,69.35,5.24896355593864
124,"RW + drift",6,64.7578453434444,63.6794736761796,-1.07837166726479
124,"AR(1)",1,63.4883561030998,69.35,5.86164389690015
124,"AR(1)",6,63.7394487727533,63.6794736761796,-0.0599750965737371
124,"MA(1)",1,64.0229894025437,69.35,5.32701059745628
124,"MA(1)",6,64.9938169873815,63.6794736761796,-1.31434331120197
124,"MA(2)",1,63.8167479112695,69.35,5.53325208873054
124,"MA(2)",6,64.7933325511677,63.6794736761796,-1.11385887498811
124,"ARMA(1,1)",1,63.938005410708,69.35,5.41199458929196
124,"ARMA(1,1)",6,64.9037825277392,63.6794736761796,-1.22430885155961
124,"Auto-ARIMA",1,63.6004857485942,69.35,5.7495142514058
124,"Auto-ARIMA",6,66.0899072834587,63.6794736761796,-2.41043360727916
125,"Naive RW",1,69.35,69.5530435313349,0.203043531334913
125,"Naive RW",6,69.35,61.6286359266801,-7.72136407331988
125,"Naive RW (bias-c)",1,69.6531353362434,69.5530435313349,-0.100091804908445
125,"Naive RW (bias-c)",6,71.1888037283306,61.6286359266801,-9.56016780165042
125,"RW + drift",1,69.5353082851932,69.5530435313349,0.0177352461417115
125,"RW + drift",6,70.4693035860715,61.6286359266801,-8.84066765939137
125,"AR(1)",1,71.6242694538968,69.5530435313349,-2.07122592256191
125,"AR(1)",6,73.543624433503,61.6286359266801,-11.9149885068228
125,"MA(1)",1,72.1801992749524,69.5530435313349,-2.62715574361748
125,"MA(1)",6,73.6162286813032,61.6286359266801,-11.9875927546231
125,"MA(2)",1,72.3848578838025,69.5530435313349,-2.83181435246753
125,"MA(2)",6,74.2122616067394,61.6286359266801,-12.5836256800592
125,"ARMA(1,1)",1,72.2601261704193,69.5530435313349,-2.70708263908435
125,"ARMA(1,1)",6,73.8556226913318,61.6286359266801,-12.2269867646517
125,"Auto-ARIMA",1,72.5705090007204,69.5530435313349,-3.01746546938548
125,"Auto-ARIMA",6,73.3005732609929,61.6286359266801,-11.6719373343128
126,"Naive RW",1,69.5530435313349,67.2614284697033,-2.29161506163165
126,"Naive RW",6,69.5530435313349,64.7654991149902,-4.78754441634472
126,"Naive RW (bias-c)",1,69.8546506553184,67.2614284697033,-2.59322218561508
126,"Naive RW (bias-c)",6,71.382418235114,64.7654991149902,-6.61691912012374
126,"RW + drift",1,69.7390355139037,67.2614284697033,-2.47760704420041
126,"RW + drift",6,70.6764825050607,64.7654991149902,-5.91098339007051
126,"AR(1)",1,70.0112337543372,67.2614284697033,-2.74980528463389
126,"AR(1)",6,70.9882937799847,64.7654991149902,-6.22279466499444
126,"MA(1)",1,69.1742412231457,67.2614284697033,-1.91281275344241
126,"MA(1)",6,70.4186319073255,64.7654991149902,-5.6531327923353
126,"MA(2)",1,69.3207273487157,67.2614284697033,-2.05929887901245
126,"MA(2)",6,70.5176748175819,64.7654991149902,-5.7521757025917
126,"ARMA(1,1)",1,69.2332590730251,67.2614284697033,-1.97183060332178
126,"ARMA(1,1)",6,70.4641423416716,64.7654991149902,-5.69864322668133
126,"Auto-ARIMA",1,68.8507051980483,67.2614284697033,-1.589276728345
126,"Auto-ARIMA",6,68.8516317214369,64.7654991149902,-4.08613260644668
127,"Naive RW",1,67.2614284697033,67.5485705421085,0.287142072405118
127,"Naive RW",6,67.2614284697033,69.406842683491,2.14541421378762
127,"Naive RW (bias-c)",1,67.5510952863301,67.5485705421085,-0.00252474422160276
127,"Naive RW (bias-c)",6,69.0182492699113,69.406842683491,0.388593413579642
127,"RW + drift",1,67.4220859460794,67.5485705421085,0.126484596029059
127,"RW + drift",6,68.2311477755278,69.406842683491,1.17569490796316
127,"AR(1)",1,66.8822769788966,67.5485705421085,0.666293563211852
127,"AR(1)",6,67.3252378873168,69.406842683491,2.08160479617416
127,"MA(1)",1,67.1031593012623,67.5485705421085,0.445411240846127
127,"MA(1)",6,68.2219287516734,69.406842683491,1.18491393181758
127,"MA(2)",1,66.926397893521,67.5485705421085,0.62217264858748
127,"MA(2)",6,68.0116646047655,69.406842683491,1.39517807872542
127,"ARMA(1,1)",1,67.0391718156591,67.5485705421085,0.50939872644939
127,"ARMA(1,1)",6,68.1439432585209,69.406842683491,1.26289942497003
127,"Auto-ARIMA",1,66.8063672839155,67.5485705421085,0.74220325819293
127,"Auto-ARIMA",6,67.4469480501056,69.406842683491,1.95989463338532
128,"Naive RW",1,67.5485705421085,63.95391298377,-3.59465755833853
128,"Naive RW",6,67.5485705421085,96.3988893296983,28.8503187875899
128,"Naive RW (bias-c)",1,67.8372012368116,63.95391298377,-3.8832882530416
128,"Naive RW (bias-c)",6,69.2989599506776,96.3988893296983,27.0999293790208
128,"RW + drift",1,67.7109053294724,63.95391298377,-3.75699234570249
128,"RW + drift",6,68.5284499702391,96.3988893296983,27.8704393594593
128,"AR(1)",1,68.0074384128949,63.95391298377,-4.05352542912497
128,"AR(1)",6,68.8807004097272,96.3988893296983,27.5181889199711
128,"MA(1)",1,68.298937506308,63.95391298377,-4.34502452253805
128,"MA(1)",6,69.4762748441516,96.3988893296983,26.9226144855468
128,"MA(2)",1,68.3261645461805,63.95391298377,-4.37225156241054
128,"MA(2)",6,69.5919440744912,96.3988893296983,26.8069452552071
128,"ARMA(1,1)",1,68.308113399886,63.95391298377,-4.354200416116
128,"ARMA(1,1)",6,69.5194420597594,96.3988893296983,26.8794472699389
128,"Auto-ARIMA",1,67.7406021465587,63.95391298377,-3.78668916278873
128,"Auto-ARIMA",6,68.8438097638877,96.3988893296983,27.5550795658107
129,"Naive RW",1,63.95391298377,63.6794736761796,-0.274439307590377
129,"Naive RW (bias-c)",1,64.2258054819803,63.6794736761796,-0.546331805800719
129,"RW + drift",1,64.0792466275148,63.6794736761796,-0.39977295133518
129,"AR(1)",1,63.134361784983,63.6794736761796,0.545111891196541
129,"MA(1)",1,62.8449362447757,63.6794736761796,0.834537431403909
129,"MA(2)",1,62.7966788234302,63.6794736761796,0.882794852749356
129,"ARMA(1,1)",1,62.8237738539135,63.6794736761796,0.855699822266054
129,"Auto-ARIMA",1,63.3459852556481,63.6794736761796,0.333488420531467
130,"Naive RW",1,63.6794736761796,61.6286359266801,-2.05083774949943
130,"Naive RW (bias-c)",1,63.9481170845124,61.6286359266801,-2.31948115783229
130,"RW + drift",1,63.8011979899026,61.6286359266801,-2.17256206322251
130,"AR(1)",1,63.9078937718351,61.6286359266801,-2.279257845155
130,"MA(1)",1,64.5119683726838,61.6286359266801,-2.88333244600371
130,"MA(2)",1,64.4119691273084,61.6286359266801,-2.78333320062823
130,"ARMA(1,1)",1,64.4734089006356,61.6286359266801,-2.84477297395544
130,"Auto-ARIMA",1,64.4661615234416,61.6286359266801,-2.83752559676144
131,"Naive RW",1,61.6286359266801,64.7654991149902,3.13686318831012
131,"Naive RW (bias-c)",1,61.8868918138916,64.7654991149902,2.87860730109863
131,"RW + drift",1,61.730112220342,64.7654991149902,3.03538689464823
131,"AR(1)",1,61.2624841653336,64.7654991149902,3.50301494965663
131,"MA(1)",1,61.014806724601,64.7654991149902,3.75069239038921
131,"MA(2)",1,61.0554264066045,64.7654991149902,3.71007270838569
131,"ARMA(1,1)",1,61.0275361965149,64.7654991149902,3.73796291847532
131,"Auto-ARIMA",1,60.0605482046939,64.7654991149902,4.70495091029632
132,"Naive RW",1,64.7654991149902,69.406842683491,4.64134356850072
132,"Naive RW (bias-c)",1,65.0354469288525,69.406842683491,4.37139575463848
132,"RW + drift",1,64.8957352374148,69.406842683491,4.51110744607615
132,"AR(1)",1,66.1547572258658,69.406842683491,3.25208545762516
132,"MA(1)",1,66.7829909874835,69.406842683491,2.62385169600749
132,"MA(2)",1,66.7572070260249,69.406842683491,2.64963565746609
132,"ARMA(1,1)",1,66.7771315185606,69.406842683491,2.62971116493037
132,"Auto-ARIMA",1,67.5829061265459,69.406842683491,1.82393655694509
133,"Naive RW",1,69.406842683491,96.3988893296983,26.9920466462074
133,"Naive RW (bias-c)",1,69.6952114812219,96.3988893296983,26.7036778484764
133,"RW + drift",1,69.5815620016167,96.3988893296983,26.8173273280816
133,"AR(1)",1,71.3805950021358,96.3988893296983,25.0182943275625
133,"MA(1)",1,71.032934860657,96.3988893296983,25.3659544690413
133,"MA(2)",1,71.3110036108313,96.3988893296983,25.087885718867
133,"ARMA(1,1)",1,71.1446894749983,96.3988893296983,25.2541998547
133,"Auto-ARIMA",1,70.5044475874591,96.3988893296983,25.8944417422392
